,RowID,Molecule name,Original_SMILES,Number of connected components,Canonical_QSARr,InChI_Code_QSARr,InChI Key_QSARr,Salt_Solvent,Salt_Solvent_ID,MACE_opt_Charge_P,DFT_opt_Charge_P,SMILES_Charge_P
0,1,Molecule_1,OP(=O)(F)CC1CC1,1,OP(=O)(F)CC1CC1,InChI=1S/C4H8FO2P/c5-8(67)3-4-1-2-4/h4H1-3H2(H67),ISTSYGJGFHXWEP-UHFFFAOYSA-N,,0,0.477392,0.477884,0.495007
1,2,Molecule_2,C=CC=CP(O)(=O)F,1,C=CC=CP(O)(=O)F,InChI=1S/C4H6FO2P/c1-2-3-4-8(56)7/h2-4H1H2(H67),MTEZWQFYJSPWFL-UHFFFAOYSA-N,,0,0.466374,0.468175,0.488871
2,3,Molecule_3,CCCCP(O)(=O)F,1,CCCCP(O)(=O)F,InChI=1S/C4H10FO2P/c1-2-3-4-8(56)7/h2-4H21H3(H67),APYFAHGEGYQQKV-UHFFFAOYSA-N,,0,0.4785,0.479187,0.497424
3,4,Molecule_4,CC(=C)P(O)(=O)F,1,CC(=C)P(O)(=O)F,InChI=1S/C3H6FO2P/c1-3(2)7(45)6/h1H22H3(H56),MCXJDWWZTRAPNJ-UHFFFAOYSA-N,,0,0.47171,0.472099,0.493289
4,5,Molecule_5,OP(=O)(F)C1CCC1,1,OP(=O)(F)C1CCC1,InChI=1S/C4H8FO2P/c5-8(67)4-2-1-3-4/h4H1-3H2(H67),NVEBMHVYFIZZNB-UHFFFAOYSA-N,,0,0.472379,0.472121,0.487905
7,8,Molecule_8,CC1CC1P(O)(=O)F,1,CC1CC1P(O)(=O)F,InChI=1S/C4H8FO2P/c1-3-2-4(3)8(56)7/h3-4H2H21H3(H67),OLJBKYHRSJDATD-UHFFFAOYSA-N,,0,0.474309,0.473826,0.485027
8,9,Molecule_9,C=CCP(O)(=O)F,1,C=CCP(O)(=O)F,InChI=1S/C3H6FO2P/c1-2-3-7(45)6/h2H13H2(H56),UKIWLVJHBCGSGS-UHFFFAOYSA-N,,0,0.478686,0.479021,0.501173
9,11,Molecule_11,C=CCCCP(O)(=O)F,1,C=CCCCP(O)(=O)F,InChI=1S/C5H10FO2P/c1-2-3-4-5-9(67)8/h2H13-5H2(H78),UIVRGTNNPFGBHY-UHFFFAOYSA-N,,0,0.478493,0.480769,0.491335
10,12,Molecule_12,OP(=O)(F)C1C=C1,1,OP(=O)(F)C1C=C1,InChI=1S/C3H4FO2P/c4-7(56)3-1-2-3/h1-3H(H56),FJGLRTIGZQIDDP-UHFFFAOYSA-N,,0,0.458675,0.459794,0.476233
11,13,Molecule_13,OP(=O)(F)C1CC=1,1,OP(=O)(F)C1CC=1,InChI=1S/C3H4FO2P/c4-7(56)3-1-2-3/h1H2H2(H56),CYEBGOFYXUVHKM-UHFFFAOYSA-N,,0,0.484948,0.48345,0.502705
12,14,Molecule_14,CC=CP(O)(=O)F,1,CC=CP(O)(=O)F,InChI=1S/C3H6FO2P/c1-2-3-7(45)6/h2-3H1H3(H56),PYKNLPVJKFSYJI-UHFFFAOYSA-N,,0,0.467625,0.468618,0.481485
13,15,Molecule_15,OP(=O)(F)C1CC1,1,OP(=O)(F)C1CC1,InChI=1S/C3H6FO2P/c4-7(56)3-1-2-3/h3H1-2H2(H56),GPMVMRFPYXDZRO-UHFFFAOYSA-N,,0,0.475341,0.476673,0.485027
14,17,Molecule_17,CC(=C)CP(O)(=O)F,1,CC(=C)CP(O)(=O)F,InChI=1S/C4H8FO2P/c1-4(2)3-8(56)7/h13H22H3(H67),ZNOQVZCHQDPAIV-UHFFFAOYSA-N,,0,0.484826,0.482972,0.485588
15,18,Molecule_18,CC(C=C)P(O)(=O)F,1,CC(C=C)P(O)(=O)F,InChI=1S/C4H8FO2P/c1-3-4(2)8(56)7/h3-4H1H22H3(H67),AAADRKXESDNPIN-UHFFFAOYSA-N,,0,0.486737,0.475977,0.493148
16,19,Molecule_19,OP(=O)(F)CC1CCC1,1,OP(=O)(F)CC1CCC1,InChI=1S/C5H10FO2P/c6-9(78)4-5-2-1-3-5/h5H1-4H2(H78),KDMBIFOTCPHSOH-UHFFFAOYSA-N,,0,0.478053,0.477747,0.492243
17,20,Molecule_20,OP(=O)(F)C1CCCC1,1,OP(=O)(F)C1CCCC1,InChI=1S/C5H10FO2P/c6-9(78)5-3-1-2-4-5/h5H1-4H2(H78),GJEGQXMIQFGXLY-UHFFFAOYSA-N,,0,0.473947,0.4743,0.491196
18,21,Molecule_21,C=CC=CCP(O)(=O)F,1,C=CC=CCP(O)(=O)F,InChI=1S/C5H8FO2P/c1-2-3-4-5-9(67)8/h2-4H15H2(H78),ILAOHUXMVXJHDD-UHFFFAOYSA-N,,0,0.482628,0.484122,0.493777
19,22,Molecule_22,OP(=O)(F)CC1C=C1,1,OP(=O)(F)CC1C=C1,InChI=1S/C4H6FO2P/c5-8(67)3-4-1-2-4/h1-24H3H2(H67),RGWDLRPAOLIYRF-UHFFFAOYSA-N,,0,0.475797,0.475275,0.485371
20,23,Molecule_23,OP(=O)(F)C=C1CC1,1,OP(=O)(F)C=C1CC1,InChI=1S/C4H6FO2P/c5-8(67)3-4-1-2-4/h3H1-2H2(H67),KUNAYIVRUSJKGD-UHFFFAOYSA-N,,0,0.4681,0.4671,0.47995
21,24,Molecule_24,OP(=O)(F)CCC1CC1,1,OP(=O)(F)CCC1CC1,InChI=1S/C5H10FO2P/c6-9(78)4-3-5-1-2-5/h5H1-4H2(H78),GTSXEPHQPPCITF-UHFFFAOYSA-N,,0,0.477532,0.47817,0.493833
23,26,Molecule_26,CC(C)P(O)(=O)F,1,CC(C)P(O)(=O)F,InChI=1S/C3H8FO2P/c1-3(2)7(45)6/h3H1-2H3(H56),RMNZEQDHAUHZQB-UHFFFAOYSA-N,,0,0.475395,0.477775,0.490444
24,27,Molecule_27,CCCCCP(O)(=O)F,1,CCCCCP(O)(=O)F,InChI=1S/C5H12FO2P/c1-2-3-4-5-9(67)8/h2-5H21H3(H78),PTCRRNHMUOCJMX-UHFFFAOYSA-N,,0,0.47981,0.480305,0.498928
25,29,Molecule_29,OP(=O)(F)CC1CC=1,1,OP(=O)(F)CC1CC=1,InChI=1S/C4H6FO2P/c5-8(67)3-4-1-2-4/h1H2-3H2(H67),CLHCHQRXYDGQFT-UHFFFAOYSA-N,,0,0.484993,0.485251,0.501686
26,30,Molecule_30,CCC=CP(O)(=O)F,1,CCC=CP(O)(=O)F,InChI=1S/C4H8FO2P/c1-2-3-4-8(56)7/h3-4H2H21H3(H67),PHLBMOWZCGHORT-UHFFFAOYSA-N,,0,0.467163,0.468049,0.472629
27,31,Molecule_31,C=CCC=CP(O)(=O)F,1,C=CCC=CP(O)(=O)F,InChI=1S/C5H8FO2P/c1-2-3-4-5-9(67)8/h24-5H13H2(H78),HEQVFFSBPIJUCW-UHFFFAOYSA-N,,0,0.47198,0.470859,0.475696
30,35,Molecule_35,CC(C)CCP(O)(=O)F,1,CC(C)CCP(O)(=O)F,InChI=1S/C5H12FO2P/c1-5(2)3-4-9(67)8/h5H3-4H21-2H3(H78),OUHZTYDLBNQSSN-UHFFFAOYSA-N,,0,0.47745,0.477567,0.497578
31,36,Molecule_36,CC(CP(O)(=O)F)C=C,1,CC(CP(O)(=O)F)C=C,InChI=1S/C5H10FO2P/c1-3-5(2)4-9(67)8/h35H14H22H3(H78),ZKCMIMUNSSTFLH-UHFFFAOYSA-N,,0,0.477035,0.472212,0.501522
32,37,Molecule_37,OP(=O)(F)C1CCCCC1,1,OP(=O)(F)C1CCCCC1,InChI=1S/C6H12FO2P/c7-10(89)6-4-2-1-3-5-6/h6H1-5H2(H89),GDFNCFUIICIQSM-UHFFFAOYSA-N,,0,0.473514,0.475039,0.493271
33,38,Molecule_38,OP(=O)(F)CCC1CCC1,1,OP(=O)(F)CCC1CCC1,InChI=1S/C6H12FO2P/c7-10(89)5-4-6-2-1-3-6/h6H1-5H2(H89),PVRLAOBULUKILS-UHFFFAOYSA-N,,0,0.477034,0.477491,0.493148
34,39,Molecule_39,OP(=O)(F)CC1CCCC1,1,OP(=O)(F)CC1CCCC1,InChI=1S/C6H12FO2P/c7-10(89)5-6-3-1-2-4-6/h6H1-5H2(H89),PNOZDRLERDHQSZ-UHFFFAOYSA-N,,0,0.485206,0.479489,0.499934
35,42,Molecule_42,OP(=O)(F)C1CCCC=1,1,OP(=O)(F)C1CCCC=1,InChI=1S/C5H8FO2P/c6-9(78)5-3-1-2-4-5/h3H1-24H2(H78),BCMIGUWHTJYASI-UHFFFAOYSA-N,,0,0.469295,0.469009,0.475944
36,43,Molecule_43,C=CC=CCCP(O)(=O)F,1,C=CC=CCCP(O)(=O)F,InChI=1S/C6H10FO2P/c1-2-3-4-5-6-10(78)9/h2-4H15-6H2(H89),HPFASPNEEJXNIV-UHFFFAOYSA-N,,0,0.480751,0.480484,0.494533
37,44,Molecule_44,OP(=O)(F)C1C2CC12,1,OP(=O)(F)C1C2CC12,InChI=1S/C4H6FO2P/c5-8(67)4-2-1-3(2)4/h2-4H1H2(H67),DMZPHZONIZCKQU-UHFFFAOYSA-N,,0,0.477969,0.478136,0.510161
38,45,Molecule_45,CC(C)CP(O)(=O)F,1,CC(C)CP(O)(=O)F,InChI=1S/C4H10FO2P/c1-4(2)3-8(56)7/h4H3H21-2H3(H67),OFMYSIWPBKYETM-UHFFFAOYSA-N,,0,0.485974,0.479658,0.500178
39,46,Molecule_46,CC(=C)CCP(O)(=O)F,1,CC(=C)CCP(O)(=O)F,InChI=1S/C5H10FO2P/c1-5(2)3-4-9(67)8/h13-4H22H3(H78),MCHVUCDVKKLRMW-UHFFFAOYSA-N,,0,0.478871,0.479035,0.506275
40,47,Molecule_47,OP(=O)(F)C1CCC=C1,1,OP(=O)(F)C1CCC=C1,InChI=1S/C5H8FO2P/c6-9(78)5-3-1-2-4-5/h135H24H2(H78),UFUUZHYMKKEGQJ-UHFFFAOYSA-N,,0,0.474161,0.473884,0.479175
41,48,Molecule_48,OP(=O)(F)C1CC=CC1,1,OP(=O)(F)C1CC=CC1,InChI=1S/C5H8FO2P/c6-9(78)5-3-1-2-4-5/h1-25H3-4H2(H78),KTVQGENDGMGFJS-UHFFFAOYSA-N,,0,0.476451,0.472874,0.502742
43,50,Molecule_50,C=CC1CC1P(O)(=O)F,1,C=CC1CC1P(O)(=O)F,InChI=1S/C5H8FO2P/c1-2-4-3-5(4)9(67)8/h24-5H13H2(H78),QJMDMJWLZOEDJW-UHFFFAOYSA-N,,0,0.473239,0.474761,0.490904
45,53,Molecule_53,CC1(CC1)P(O)(=O)F,1,CC1(CC1)P(O)(=O)F,InChI=1S/C4H8FO2P/c1-4(2-3-4)8(56)7/h2-3H21H3(H67),HXMTVLCBNSKJDC-UHFFFAOYSA-N,,0,0.473274,0.473666,0.489547
47,55,Molecule_55,OP(=O)(F)C12CC1C2,1,OP(=O)(F)C12CC1C2,InChI=1S/C4H6FO2P/c5-8(67)4-1-3(4)2-4/h3H1-2H2(H67),JGEQEHDWPYRFNA-UHFFFAOYSA-N,,0,0.473536,0.470099,0.467724
49,57,Molecule_57,CC(=C)C=CP(O)(=O)F,1,CC(=C)C=CP(O)(=O)F,InChI=1S/C5H8FO2P/c1-5(2)3-4-9(67)8/h3-4H1H22H3(H78),JARQFQOTKGECFA-UHFFFAOYSA-N,,0,0.468172,0.470363,0.475263
50,58,Molecule_58,OP(=O)(F)C12CC1CC2,1,OP(=O)(F)C12CC1CC2,InChI=1S/C5H8FO2P/c6-9(78)5-2-1-4(5)3-5/h4H1-3H2(H78),CZPBYBLKAUIDPD-UHFFFAOYSA-N,,0,0.470474,0.469629,0.470975
51,59,Molecule_59,CC1CCCC1CP(O)(=O)F,1,CC1CCCC1CP(O)(=O)F,InChI=1S/C7H14FO2P/c1-6-3-2-4-7(6)5-11(89)10/h6-7H2-5H21H3(H910),BWLWUWYDGRDRQI-UHFFFAOYSA-N,,0,0.483357,0.481603,0.487655
52,60,Molecule_60,OP(=O)(F)C1C2CCC21,1,OP(=O)(F)C1C2CCC21,InChI=1S/C5H8FO2P/c6-9(78)5-3-1-2-4(3)5/h3-5H1-2H2(H78),LMJDBGLLCLZDPI-UHFFFAOYSA-N,,0,0.477828,0.47722,0.494442
53,61,Molecule_61,OP(=O)(F)CC1CCCCC1,1,OP(=O)(F)CC1CCCCC1,InChI=1S/C7H14FO2P/c8-11(910)6-7-4-2-1-3-5-7/h7H1-6H2(H910),YLJLWRMVFHFPBZ-UHFFFAOYSA-N,,0,0.475793,0.478771,0.490095
54,62,Molecule_62,CC1(CP(O)(=O)F)CC1,1,CC1(CP(O)(=O)F)CC1,InChI=1S/C5H10FO2P/c1-5(2-3-5)4-9(67)8/h2-4H21H3(H78),YMNWGCVPDZMHGB-UHFFFAOYSA-N,,0,0.488165,0.486264,0.499869
55,65,Molecule_65,C=C1CC1P(O)(=O)F,1,C=C1CC1P(O)(=O)F,InChI=1S/C4H6FO2P/c1-3-2-4(3)8(56)7/h4H1-2H2(H67),HPICDOGVCWHRAV-UHFFFAOYSA-N,,0,0.474754,0.475338,0.482598
56,66,Molecule_66,OP(=O)(F)C1CC21CC2,1,OP(=O)(F)C1CC21CC2,InChI=1S/C5H8FO2P/c6-9(78)4-3-5(4)1-2-5/h4H1-3H2(H78),LZYGFESHRXMZOQ-UHFFFAOYSA-N,,0,0.47596,0.474816,0.492803
57,67,Molecule_67,OP(=O)(F)CCC=C1CC1,1,OP(=O)(F)CCC=C1CC1,InChI=1S/C6H10FO2P/c7-10(89)5-1-2-6-3-4-6/h2H13-5H2(H89),WMWNRUKQVMWVIB-UHFFFAOYSA-N,,0,0.478004,0.47766,0.498276
58,68,Molecule_68,CC1CC1CP(O)(=O)F,1,CC1CC1CP(O)(=O)F,InChI=1S/C5H10FO2P/c1-4-2-5(4)3-9(67)8/h4-5H2-3H21H3(H78),XVGYTCAUZVQNRA-UHFFFAOYSA-N,,0,0.486291,0.479757,0.48813
60,70,Molecule_70,OP(=O)(F)C1C2CC1C2,1,OP(=O)(F)C1C2CC1C2,InChI=1S/C5H8FO2P/c6-9(78)5-3-1-4(5)2-3/h3-5H1-2H2(H78),YJABLBQTXVYTBL-UHFFFAOYSA-N,,0,0.47588,0.475449,0.489807
61,71,Molecule_71,C=CC1CC1CP(O)(=O)F,1,C=CC1CC1CP(O)(=O)F,InChI=1S/C6H10FO2P/c1-2-5-3-6(5)4-10(78)9/h25-6H13-4H2(H89),QYHXBUWOXVYNLQ-UHFFFAOYSA-N,,0,0.476514,0.478364,0.493981
62,72,Molecule_72,CCC(C)CP(O)(=O)F,1,CCC(C)CP(O)(=O)F,InChI=1S/C5H12FO2P/c1-3-5(2)4-9(67)8/h5H3-4H21-2H3(H78),QXKSGXZPXIKZHW-UHFFFAOYSA-N,,0,0.481805,0.481969,0.506657
64,74,Molecule_74,OP(=O)(F)C=CCC1CC1,1,OP(=O)(F)C=CCC1CC1,InChI=1S/C6H10FO2P/c7-10(89)5-1-2-6-3-4-6/h15-6H2-4H2(H89),NVLVAKLPQXAQHN-UHFFFAOYSA-N,,0,0.471486,0.472086,0.483837
66,76,Molecule_76,CC1CC(C1)P(O)(=O)F,1,CC1CC(C1)P(O)(=O)F,InChI=1S/C5H10FO2P/c1-4-2-5(3-4)9(67)8/h4-5H2-3H21H3(H78),CJRFQWYNBHIHEO-UHFFFAOYSA-N,,0,0.479791,0.474695,0.490381
67,77,Molecule_77,CCC1CC1P(O)(=O)F,1,CCC1CC1P(O)(=O)F,InChI=1S/C5H10FO2P/c1-2-4-3-5(4)9(67)8/h4-5H2-3H21H3(H78),JZTLTDUBHARIED-UHFFFAOYSA-N,,0,0.479212,0.478057,0.481944
68,78,Molecule_78,OP(=O)(F)CC1CC=CC1,1,OP(=O)(F)CC1CC=CC1,InChI=1S/C6H10FO2P/c7-10(89)5-6-3-1-2-4-6/h1-26H3-5H2(H89),FFAIKFVATDITJN-UHFFFAOYSA-N,,0,0.47969,0.479456,0.488386
69,80,Molecule_80,CC1CC=CC1P(O)(=O)F,1,CC1CC=CC1P(O)(=O)F,InChI=1S/C6H10FO2P/c1-5-3-2-4-6(5)10(78)9/h24-6H3H21H3(H89),OUCNCVODJVMRQS-UHFFFAOYSA-N,,0,0.473472,0.47292,0.492013
70,81,Molecule_81,OP(=O)(F)CC1C2CC12,1,OP(=O)(F)CC1C2CC12,InChI=1S/C5H8FO2P/c6-9(78)2-5-3-1-4(3)5/h3-5H1-2H2(H78),YHUHYRSPQGJSLB-UHFFFAOYSA-N,,0,0.482191,0.48249,0.50103
72,84,Molecule_84,OP(=O)(F)CCCC1CC1,1,OP(=O)(F)CCCC1CC1,InChI=1S/C6H12FO2P/c7-10(89)5-1-2-6-3-4-6/h6H1-5H2(H89),RKJWMODPZOSGRQ-UHFFFAOYSA-N,,0,0.482817,0.479582,0.503327
73,85,Molecule_85,C=C1CC1CP(O)(=O)F,1,C=C1CC1CP(O)(=O)F,InChI=1S/C5H8FO2P/c1-4-2-5(4)3-9(67)8/h5H1-3H2(H78),VWGQWOHMJVNRRV-UHFFFAOYSA-N,,0,0.478622,0.480207,0.487523
76,88,Molecule_88,OP(=O)(F)C=C1CCC=C1,1,OP(=O)(F)C=C1CCC=C1,InChI=1S/C6H8FO2P/c7-10(89)5-6-3-1-2-4-6/h135H24H2(H89),PPWWTGNIJYODLT-UHFFFAOYSA-N,,0,0.465191,0.464245,0.480692
77,89,Molecule_89,CC(=C)C=CCP(O)(=O)F,1,CC(=C)C=CCP(O)(=O)F,InChI=1S/C6H10FO2P/c1-6(2)4-3-5-10(78)9/h3-4H15H22H3(H89),FIWORHFJLVTQMM-UHFFFAOYSA-N,,0,0.476814,0.477979,0.483602
78,90,Molecule_90,OP(=O)(F)C1CC2CCC21,1,OP(=O)(F)C1CC2CCC21,InChI=1S/C6H10FO2P/c7-10(89)6-3-4-1-2-5(4)6/h4-6H1-3H2(H89),DZZOLJKKVLAJPU-UHFFFAOYSA-N,,0,0.477369,0.471379,0.421594
79,91,Molecule_91,OP(=O)(F)CCC1CC=1,1,OP(=O)(F)CCC1CC=1,InChI=1S/C5H8FO2P/c6-9(78)4-3-5-1-2-5/h1H2-4H2(H78),AFVJXRMJBBKGLZ-UHFFFAOYSA-N,,0,0.480257,0.480091,0.498607
82,94,Molecule_94,OP(=O)(F)CCCC1CCCC1,1,OP(=O)(F)CCCC1CCCC1,InChI=1S/C8H16FO2P/c9-12(1011)7-3-6-8-4-1-2-5-8/h8H1-7H2(H1011),XAULFBHJUPIOGC-UHFFFAOYSA-N,,0,0.477362,0.478275,0.487538
83,95,Molecule_95,CC1CC(CC1)P(O)(=O)F,1,CC1CC(CC1)P(O)(=O)F,InChI=1S/C6H12FO2P/c1-5-2-3-6(4-5)10(78)9/h5-6H2-4H21H3(H89),LCBNDFKSDOHCRH-UHFFFAOYSA-N,,0,0.472067,0.471394,0.493254
86,98,Molecule_98,OP(=O)(F)C1CCC2CC21,1,OP(=O)(F)C1CCC2CC21,InChI=1S/C6H10FO2P/c7-10(89)6-2-1-4-3-5(4)6/h4-6H1-3H2(H89),DVPRLGRBOKFDQC-UHFFFAOYSA-N,,0,0.472408,0.473222,0.494171
87,99,Molecule_99,CC(C(C)=C)P(O)(=O)F,1,CC(C(C)=C)P(O)(=O)F,InChI=1S/C5H10FO2P/c1-4(2)5(3)9(67)8/h5H1H22-3H3(H78),PKSAUACLNUBIBD-UHFFFAOYSA-N,,0,0.478827,0.474953,0.496321
89,104,Molecule_104,OP(=O)(F)C1CC2CC2C1,1,OP(=O)(F)C1CC2CC2C1,InChI=1S/C6H10FO2P/c7-10(89)6-2-4-1-5(4)3-6/h4-6H1-3H2(H89),KYJSNSFHUMGKIZ-UHFFFAOYSA-N,,0,0.470118,0.469257,0.493416
90,105,Molecule_105,CCC1CC1CP(O)(=O)F,1,CCC1CC1CP(O)(=O)F,InChI=1S/C6H12FO2P/c1-2-5-3-6(5)4-10(78)9/h5-6H2-4H21H3(H89),ZNNIGEMMGQWZBF-UHFFFAOYSA-N,,0,0.476634,0.47722,0.483217
91,106,Molecule_106,CC1CCCC1P(O)(=O)F,1,CC1CCCC1P(O)(=O)F,InChI=1S/C6H12FO2P/c1-5-3-2-4-6(5)10(78)9/h5-6H2-4H21H3(H89),XTVJMWHWBGOBDN-UHFFFAOYSA-N,,0,0.471211,0.471934,0.48215
92,107,Molecule_107,CCCC=CCCP(O)(=O)F,1,CCCC=CCCP(O)(=O)F,InChI=1S/C7H14FO2P/c1-2-3-4-5-6-7-11(89)10/h4-5H2-36-7H21H3(H910),LSSUQMOVJJDAJQ-UHFFFAOYSA-N,,0,0.479023,0.478681,0.490674
94,109,Molecule_109,OP(=O)(F)C1CCC21CC2,1,OP(=O)(F)C1CCC21CC2,InChI=1S/C6H10FO2P/c7-10(89)5-1-2-6(5)3-4-6/h5H1-4H2(H89),PSFBXCFBUIVCOK-UHFFFAOYSA-N,,0,0.474317,0.473846,0.495754
95,111,Molecule_111,CC1(CP(O)(=O)F)CCC1,1,CC1(CP(O)(=O)F)CCC1,InChI=1S/C6H12FO2P/c1-6(3-2-4-6)5-10(78)9/h2-5H21H3(H89),QFQKQXOYISMYBU-UHFFFAOYSA-N,,0,0.484177,0.483508,0.496664
96,112,Molecule_112,OP(=O)(F)CC=C1CC1,1,OP(=O)(F)CC=C1CC1,InChI=1S/C5H8FO2P/c6-9(78)4-3-5-1-2-5/h3H1-24H2(H78),STDFSEHDGLVZHO-UHFFFAOYSA-N,,0,0.483233,0.476625,0.501951
97,113,Molecule_113,OP(=O)(F)C1C2CC1CC2,1,OP(=O)(F)C1C2CC1CC2,InChI=1S/C6H10FO2P/c7-10(89)6-4-1-2-5(6)3-4/h4-6H1-3H2(H89),LINWQIKYSUNDPH-UHFFFAOYSA-N,,0,0.473419,0.47413,0.496198
98,114,Molecule_114,OP(=O)(F)CC1CC21CC2,1,OP(=O)(F)CC1CC21CC2,InChI=1S/C6H10FO2P/c7-10(89)4-5-3-6(5)1-2-6/h5H1-4H2(H89),XVQZBMVISDCYGF-UHFFFAOYSA-N,,0,0.478235,0.479305,0.493097
99,115,Molecule_115,OP(=O)(F)CC12CC1C2,1,OP(=O)(F)CC12CC1C2,InChI=1S/C5H8FO2P/c6-9(78)3-5-1-4(5)2-5/h4H1-3H2(H78),NQOJXOKBTRUNBW-UHFFFAOYSA-N,,0,0.478641,0.482864,0.493297
100,116,Molecule_116,CC(=C)CC=CP(O)(=O)F,1,CC(=C)CC=CP(O)(=O)F,InChI=1S/C6H10FO2P/c1-6(2)4-3-5-10(78)9/h35H14H22H3(H89),SQYRYLUHXFADSI-UHFFFAOYSA-N,,0,0.467385,0.46641,0.484845
101,117,Molecule_117,OP(=O)(F)C1CCCCC=C1,1,OP(=O)(F)C1CCCCC=C1,InChI=1S/C7H12FO2P/c8-11(910)7-5-3-1-2-4-6-7/h357H1-246H2(H910),FIPVKYUOGCLIRY-UHFFFAOYSA-N,,0,0.47471,0.473783,0.488617
102,118,Molecule_118,OP(=O)(F)CCC1CCCCC1,1,OP(=O)(F)CCC1CCCCC1,InChI=1S/C8H16FO2P/c9-12(1011)7-6-8-4-2-1-3-5-8/h8H1-7H2(H1011),YMUDBXNJPHLSNH-UHFFFAOYSA-N,,0,0.477613,0.47783,0.486142
103,119,Molecule_119,OP(=O)(F)C1CCC2CCC21,1,OP(=O)(F)C1CCC2CCC21,InChI=1S/C7H12FO2P/c8-11(910)7-4-2-5-1-3-6(5)7/h5-7H1-4H2(H910),PJIREXUUGWPUHH-UHFFFAOYSA-N,,0,0.473905,0.472994,0.485575
105,121,Molecule_121,OP(=O)(F)CC1CCCC=1,1,OP(=O)(F)CC1CCCC=1,InChI=1S/C6H10FO2P/c7-10(89)5-6-3-1-2-4-6/h3H1-24-5H2(H89),ZGRRETMKEFBJMU-UHFFFAOYSA-N,,0,0.482263,0.483865,0.491884
107,123,Molecule_123,OP(=O)(F)CC=CC1CC1,1,OP(=O)(F)CC=CC1CC1,InChI=1S/C6H10FO2P/c7-10(89)5-1-2-6-3-4-6/h1-26H3-5H2(H89),CXZOXUPJMFUJIJ-UHFFFAOYSA-N,,0,0.475735,0.475851,0.494207
110,126,Molecule_126,CC1(CCC1)P(O)(=O)F,1,CC1(CCC1)P(O)(=O)F,InChI=1S/C5H10FO2P/c1-5(3-2-4-5)9(67)8/h2-4H21H3(H78),YICSNWWXVOBQHP-UHFFFAOYSA-N,,0,0.469215,0.470338,0.496004
